27602	2445	
5678	1131	
96142	3228	
92139	1131	
32626	512	
64667	4447	
61883	3315	
30442	3073	
72972	1931	
8903	2271	
96111	4986	
47772	3180	
32626	3185	
81803	3318	
24589	4201	
54344	1400	
47608	4639	
67623	283	
33425	3908	
1990	1995	
54542	643	
39238	3903	
77182	4408	
66774	384	
94182	3706	
45972	4246	
89325	4430	
74213	4224	
38557	1141	
23542	3892	
63571	1311	
97154	4736	
63298	4214	
55402	167	
71505	3107	
40552	4003	
97632	3077	
84065	76	
63379	279	
39800	3434	
62269	985	
4875	1618	
46700	4760	
36321	1256	
90236	975	
75886	3810	
31385	4322	
65281	2076	
14645	1340	
67227	1549	
93094	1280	
47190	2941	
18529	633	
7787	4867	
92548	2474	
92880	908	
59887	2209	
91594	659	
59972	1168	
38818	4206	
76032	3374	
47000	479	
33871	945	
76044	1352	
58222	1409	
81388	3014	
6741	1281	
14938	4423	
19762	4462	
87756	3022	
37410	3871	
41487	1546	
46782	3862	
84603	1614	
39759	391	
31066	2981	
62458	2074	
27898	3050	
93140	3626	
84029	2911	
4258	4235	
50864	1047	
32645	2094	
41919	721	
87572	767	
54461	3510	
2992	2041	
24194	3840	
21529	785	
2134	2521	
83343	1686	
46932	1446	
96047	2214	
33664	787	
65208	1406	
65858	1634	
39593	2635	
56829	1674	
66964	4058	
31893	1608	
21588	3355	
41472	4588	
91731	466	
25212	1813	
59200	414	
37351	2511	
16638	516	
51640	1852	
33458	3637	
41080	6	
92155	1606	
5143	1730	
23407	1471	
26928	4117	
64331	4377	
32726	1332	
51269	2048	
47811	3388	
36922	1638	
65226	4714	
97863	1218	
69258	331	
6685	2370	
49772	2801	
62522	1196	
92062	4241	
16515	3026	
30578	446	
82464	2329	
69483	502	
5851	934	
39205	2762	
87295	2319	
17106	3227	
85680	3203	
38062	845	
53621	4602	
80154	1354	
56965	4713	
92324	2239	
64614	16	
33593	2123	
72835	2626	
69285	4934	
89868	3921	
73848	51	
15835	3579	
77140	1231	
83069	4070	
45058	4038	
84608	4943	
16657	2236	
34139	1907	
60265	3142	
82629	615	
31327	3953	
69410	2150	
31153	1817	
223	2831	
22073	1310	
34294	2513	
39368	2764	
28014	3485	
11523	4539	
31908	4461	
52296	561	
77534	739	
42007	4543	
4748	3057	
7660	1409	
36547	1362	
84421	3847	
15493	2564	
65953	3239	
18990	2329	
87148	1663	
23119	4376	
36271	4453	
45008	2102	
4453	1389	
42698	1784	
77593	142	
95196	312	
86846	520	
8178	2779	
21417	1532	
70766	1194	
40462	4172	
69107	1528	
54072	4362	
75499	2078	
71874	1274	
96411	3174	
44490	2448	
17554	1141	
12948	1842	
56402	3111	
79382	3764	
96256	4945	
99101	4821	
21681	3948	
93143	1949	
45207	1193	
9503	818	
66385	2423	
47320	1828	
59202	237	
66631	2415	
4157	1780	
9506	1405	
84743	4350	
54396	6	
19271	2561	
90654	2538	
9913	3522	
23970	2429	
59786	3847	
530	2271	
70062	848	
87638	839	
39280	3675	
25293	2305	
66534	3043	
53783	795	
94101	714	
94984	4522	
61256	4159	
52020	3109	
17993	295	
85815	2052	
7569	3033	
13958	2043	
80681	3958	
60432	1718	
68356	4270	
35975	4413	
12695	849	
81568	772	
98374	4108	
62840	3119	
10421	1634	
68258	1700	
80864	2381	
16952	3589	
3593	2835	
96325	2662	
59084	254	
1568	3499	
32561	4600	
63443	3308	
358	172	
73106	732	
67798	3506	
95294	867	
94938	2234	
74538	1501	
37687	1908	
81157	4345	
12910	1205	
21232	365	
83602	2435	
86433	1174	
47884	3792	
34119	3785	
74449	4996	
30898	1882	
69824	1313	
6531	108	
5488	1021	
86176	3826	
95916	3574	
36121	798	
5026	2835	
61548	2670	
76956	4311	
56486	657	
7934	2093	
88360	3195	
4797	457	
76233	2192	
9751	4643	
94521	4351	
14069	4346	
45917	3158	
56887	3960	
20964	3684	
61973	3218	
55472	4190	
6841	3361	
94229	4016	
72251	640	
2640	4853	
28321	2709	
55828	69	
94380	1649	
80819	4673	
81105	2169	
42479	702	
32273	4595	
15947	2508	
72182	1318	
82596	2005	
42397	448	
8757	2153	
30304	1266	
76996	737	
58873	2168	
93584	4110	
72106	1845	
24134	1904	
4559	1089	
98950	990	
290	577	
57251	98	
3508	3251	
88192	2378	
83980	1497	
41621	3342	
21790	2628	
33955	2445	
30785	2218	
54490	955	
28468	381	
46139	2327	
41829	3110	
7973	3535	
89407	4270	
49172	4106	
55101	2293	
34968	2519	
3729	1877	
2276	793	
52944	4074	
41978	4077	
57557	4505	
54883	4704	
28613	4915	
10309	3996	
47972	4194	
35097	1365	
58741	2617	
59536	3130	
22163	248	
55455	3721	
8000	656	
39919	1565	
37520	573	
35251	4171	
85489	2913	
64111	2105	
57284	465	
73169	4079	
93819	3485	
69554	933	
43750	517	
77137	379	
83695	4855	
3783	2610	
5999	303	
26423	1617	
51703	4599	
65341	10	
2391	4053	
30433	3975	
69152	1790	
48232	3214	
27559	4527	
306	3588	
83665	451	
17393	2659	
28245	1957	
44521	4212	
25380	1846	
5466	1243	
85135	1922	
52435	3791	
60009	1458	
25066	1365	
44004	555	
84226	3145	
19203	531	
49986	4520	
59926	1250	
17701	1138	
62445	4331	
56727	3685	
54667	1972	
8110	2163	
63318	4030	
99953	347	
26232	4615	
75377	3619	
49837	1738	
95511	2776	
47529	2115	
50302	1955	
69922	2023	
96015	3064	
50958	116	
76846	4663	
27996	881	
2093	2947	
90197	1742	
59859	1424	
85628	2919	
74905	4570	
58380	2552	
91118	3791	
94603	1789	
18600	3706	
42206	4900	
95585	3802	
56955	3992	
36459	3396	
65311	2497	
11315	4552	
83087	2912	
66405	4517	
16304	1080	
47012	123	
85506	3692	
40838	4260	
6901	1658	
29241	3224	
90452	4736	
42475	2170	
41199	1973	
65026	88	
8534	3703	
25871	2691	
65842	4895	
72134	2626	
43620	2973	
18331	4146	
31245	3828	
23733	4135	
46497	4102	
28242	1555	
54673	1422	
15758	4825	
57397	3525	
94143	3343	
10620	1822	
89279	3104	
96167	358	
34691	4812	
82243	2441	
22536	4232	
69160	755	
61286	4573	
79791	1984	
1463	4997	
85222	4640	
22051	1934	
79617	750	
28723	2147	
6191	1840	
57667	1766	
8690	2638	
83781	3095	
19040	3843	
83080	2273	
3015	3069	
43875	2606	
93288	203	
68503	200	
6966	602	
64804	2399	
5933	589	
83994	4009	
50313	2334	
99749	2758	
56055	369	
98009	930	
40721	3700	
81996	4890	
23804	1763	
88042	911	
44110	2962	
11018	120	
85260	4985	
34157	4622	
56822	535	
34426	1483	
19456	4469	
62069	2038	
86994	1890	
10553	3469	
54128	653	
37320	4668	
46164	3517	
71881	1793	
30010	3375	
67553	3188	
5047	2672	
6793	4465	
13029	2210	
79521	2101	
80611	4543	
43519	1867	
60452	2560	
67775	3510	
88613	4789	
74889	4017	
55132	3156	
93227	367	
65238	3745	
43960	1557	
14351	268	
91051	1371	
30293	4546	
83601	4107	
31182	616	
7530	1015	
68653	2938	
7663	3806	
7235	3910	
93913	568	
30845	3820	
23653	1382	
80008	3896	
52558	4013	
54394	2838	
76818	1167	
636	1687	
82915	3129	
99185	1178	
31894	348	
87778	2188	
17574	1913	
83908	3008	
18776	2920	
45382	1084	
88991	988	
8981	2529	
78003	3004	
76660	4050	
86374	2448	
19164	3950	
69638	2089	
51184	1896	
53593	4515	
88512	2974	
98917	2899	
95149	2267	
26747	2718	
78383	4840	
18742	2117	
17783	22	
26444	4638	
80161	940	
1697	2663	
58048	4932	
38965	4351	
49833	3448	
58147	1381	
37829	1648	
34241	4124	
87360	2464	
14500	2309	
66904	259	
46948	1007	
95525	224	
8571	4444	
20687	2552	
85950	2942	
32111	2177	
24061	763	
90709	1441	
66307	4005	
91695	1084	
38993	583	
98668	2588	
69804	1694	
40602	938	
3913	3441	
66920	620	
15312	4885	
37494	1338	
31280	4941	
87332	4618	
31209	1824	
27014	4094	
29726	4516	
94978	3277	
33198	2178	
48773	142	
6154	1540	
67492	1472	
42376	3552	
39022	3801	
60436	4524	
25069	1641	
97385	3025	
92905	292	
95491	887	
3934	238	
71892	1735	
63960	214	
49464	2814	
84096	4179	
6724	3503	
24438	4206	
89931	1481	
7352	3563	
73686	2838	
89279	4042	
26700	4842	
79963	2050	
16528	673	
91933	4490	
26966	3559	
75349	2598	
1452	1903	
98171	39	
27764	320	
3576	1690	
3584	2210	
93680	3679	
42796	958	
13129	3854	
67769	2117	
61595	3101	
20954	3295	
9032	2078	
87910	4127	
54323	3029	
95096	2355	
52435	4642	
4511	4708	
79217	2971	
32141	1783	
89457	903	
27378	1038	
87185	4504	
22814	4326	
44196	4897	
17103	1344	
14753	1691	
94031	2917	
67368	3537	
96031	2306	
99841	26	
28388	3802	
40296	2385	
42050	856	
9453	3886	
35124	4289	
32370	1448	
20186	1996	
46514	3358	
42375	3916	
5303	4614	
63435	395	
77980	2859	
85117	4212	
57757	4958	
55410	1837	
39643	1677	
68563	372	
11275	853	
33550	3861	
67905	874	
87558	4374	
23047	652	
42050	854	
42679	896	
61652	1326	
98965	4980	
82474	4280	
76615	155	
67871	1020	
24640	1360	
66051	594	
47853	3118	
40573	2231	
88953	1995	
49634	2097	
71944	1681	
35464	3798	
80562	4316	
93791	4618	
17129	2122	
87720	2269	
6888	3751	
30627	3064	
93536	3948	
55822	2993	
25434	3476	
70737	4827	
57374	367	
73829	83	
55190	556	
57071	2691	
36989	2651	
97555	2083	
89055	4012	
70411	2559	
24270	3424	
44175	2245	
4432	1761	
63681	3140	
5535	535	
82146	740	
71343	4970	
77974	426	
85602	3246	
4889	2522	
40273	3644	
89180	3986	
17995	1681	
66901	1085	
24366	4824	
20979	4678	
70283	684	
12245	72	
36145	2998	
92850	106	
17084	3970	
1625	1896	
19242	2428	
87995	1966	
43390	3477	
89561	2532	
17467	2698	
73287	1534	
59957	4288	
2396	2650	
89745	2078	
85968	213	
23814	1435	
19910	3830	
70027	257	
68722	3442	
86779	303	
68219	3824	
1124	300	
30240	4913	
31215	4834	
96748	264	
1699	1124	
9550	688	
58154	3800	
84436	3878	
55986	3194	
35333	1462	
45240	3176	
37693	1512	
1628	1902	
81497	3157	
27829	3828	
55705	3517	
73692	4834	
83370	2299	
79525	856	
33636	4406	
52705	938	
1606	491	
456	1656	
79916	1	
69296	1725	
57945	3513	
39052	1646	
84494	1758	
61299	3587	
85781	4065	
69526	215	
89297	3880	
87525	1539	
50010	1909	
19714	4463	
56429	3687	
3184	3336	
80748	4679	
11097	2159	
2568	1134	
37186	1750	
29365	578	
81668	2558	
77307	1959	
43599	3349	
34552	1243	
27778	2764	
62054	1938	
62505	2223	
70180	1139	
65066	3224	
73269	3223	
18879	1166	
46387	1595	
12112	1741	
66465	4714	
7166	3157	
56095	3131	
57107	2894	
52081	880	
80245	4032	
53628	444	
26015	3633	
58133	1915	
98819	763	
5035	545	
61492	550	
87432	4665	
4769	179	
19617	337	
84435	3486	
4231	3800	
83197	849	
67996	2078	
2508	2057	
36253	2061	
87363	1828	
96150	1409	
69601	727	
60684	4049	
93174	1327	
87943	2722	
3714	3169	
63908	4617	
68921	4634	
41438	1747	
81113	2892	
33581	3951	
90219	2217	
79134	2469	
32294	3533	
308	1959	
46440	4537	
21601	4016	
65802	2141	
1092	3692	
85038	2435	
91599	4252	
27329	2320	
78960	3186	
57380	2189	
7809	3972	
36769	1962	
69749	3170	
10502	1853	
43799	1708	
49106	420	
82796	3105	
83109	4779	
71755	3673	
68955	4771	
80388	2762	
79305	2456	
83530	3868	
80414	4623	
27942	2041	
12317	2167	
2443	3800	
48618	3551	
54939	785	
70754	4389	
37043	4664	
61549	507	
86677	1295	
9577	967	
40221	2738	
5125	589	
64914	4425	
92814	4031	
56874	3240	
43037	2917	
17385	4172	
14604	3656	
35381	297	
41215	603	
92341	221	
50115	463	
65571	3021	
18558	795	
47051	997	
87381	2123	
18617	3119	
5498	3459	
97405	1323	
11563	4751	
87966	1455	
26789	2072	
59383	3602	
45333	2448	
43684	3023	
14144	3261	
9956	2484	
83868	3467	
23835	630	
36673	1109	
83658	2545	
62942	374	
16548	3406	
90798	1561	
2976	4588	
92933	1515	
32177	1351	
82692	3610	
99513	2856	
62130	1467	
72792	4898	
75895	3552	
57966	2982	
6737	1087	
97981	1916	
75009	3702	
13044	348	
64238	2028	
49978	4393	
38104	3145	
99348	1041	
39716	75	
21987	4690	
94841	1179	
54558	3938	
42056	1072	
29390	1043	
58603	2262	
92670	2239	
14289	3348	
55852	1018	
30270	2977	
21399	2427	
36871	1086	
49976	1844	
79185	3511	
7631	44	
83591	4714	
69873	1857	
45131	735	
28169	633	
28930	3876	
95951	619	
28593	2951	
37943	3275	
41513	2974	
6365	4987	
60973	3033	
6207	1569	
15142	3080	
94628	742	
99556	2394	
81935	1140	
98679	4192	
41045	3901	
16606	1946	
88592	3087	
4701	1954	
95402	1260	
96006	4491	
66975	711	
51499	3344	
15649	2359	
32186	2872	
24690	773	
17639	2726	
87616	1261	
92680	3534	
38546	4538	
17418	605	
21284	621	
43284	3970	
4797	1566	
63279	3336	
13907	3761	
39867	117	
9206	1423	
82107	3218	
23408	4066	
72252	3576	
46989	3933	
41451	3752	
96254	3120	
77406	3341	
45702	4729	
44987	1567	
75268	2241	
22509	37	
83059	2054	
72126	3463	
80613	3484	
58313	3383	
78021	137	
35472	202	
16664	2639	
82578	2155	
26677	717	
38246	2664	
37831	165	
375	2451	
11963	4837	
28566	954	
47443	4296	
48777	3543	
51571	3845	
80171	1	
77861	3901	
22609	631	
57251	146	
31378	2018	
61072	913	
63095	2872	
36344	1415	
8582	2041	
33886	1765	
46531	4308	
78193	1707	
5380	909	
68839	2181	
24529	4227	
75768	548	
48	1261	
15179	2934	
25187	1316	
75723	3361	
60741	823	
27402	4041	
50027	4665	
31381	3516	
74214	3175	
53953	4095	
36978	3607	
23882	2708	
7724	1004	
71445	3151	
65384	2874	
16625	3033	
95380	1330	
64932	2144	
43907	4532	
86173	1772	
73820	1039	
54027	42	
6872	1472	
81797	4743	
38264	1727	
8895	845	
21284	1803	
56759	285	
98651	2783	
25394	4929	
18367	422	
74859	2748	
88658	2563	
91653	4053	
18155	3505	
61643	1569	
82679	724	
1643	850	
19013	4472	
30865	1122	
85759	116	
69044	3561	
40587	2401	
56579	4273	
90296	3605	
88186	1868	
1919	4864	
12227	1121	
95934	2329	
48223	2720	
65550	4758	
47524	4425	
59603	803	
23912	3098	
77284	998	
22104	3087	
58110	1430	
48859	397	
61523	1979	
27990	3498	
71693	2194	
31038	2572	
13437	4250	
35948	2958	
39851	2251	
39646	699	
43642	4730	
81793	3635	
96440	3562	
21130	4499	
72980	3382	
30738	684	
19051	3899	
62422	3007	
28952	4983	
90685	628	
85880	3243	
54154	3232	
78801	1301	
31379	2570	
86663	1964	
28136	1022	
59824	661	
70150	1333	
30462	4222	
38052	2702	
96871	2469	
45975	1475	
52227	3202	
68842	129	
48275	4058	
67802	2496	
73793	3498	
43001	4461	
59125	3937	
60571	4849	
80363	1592	
60604	1680	
25549	1304	
55073	4574	
47649	669	
85072	3799	
21694	579	
42451	2482	
49201	4533	
17721	2664	
2298	1169	
57875	2119	
66567	4529	
69132	2184	
31911	2170	
45007	3580	
95732	2214	
55632	4695	
27657	3224	
5491	806	
61667	4080	
44862	193	
70356	609	
25814	3748	
9457	1562	
52811	301	
67398	2303	
88422	2674	
76268	1451	
96457	352	
19038	1895	
95616	957	
82926	3391	
24260	3213	
49505	4555	
2848	781	
87752	4685	
21854	3932	
36419	4771	
78130	1869	
50768	1786	
98291	4182	
15822	623	
54155	3535	
90715	521	
71720	3717	
53743	1335	
12255	1995	
6910	3814	
4197	981	
59108	2587	
38418	4595	
48662	4980	
74748	1526	
42061	397	
89684	2809	
72033	1306	
90974	601	
19069	3091	
62611	169	
35990	1229	
68180	2724	
52562	1131	
874	3633	
67256	1950	
36486	4957	
40631	817	
60871	2297	
90500	4677	
37754	1212	
17409	3858	
3260	4088	
51544	978	
19768	3694	
9545	2235	
61493	3514	
6108	2749	
96433	1232	
99786	2339	
61377	3553	
7485	2629	
91466	4691	
61764	2852	
14730	521	
62837	4895	
23621	2233	
85950	908	
62916	147	
68220	580	
74185	4231	
87644	378	
52895	620	
87429	1060	
1678	4991	
47063	4460	
20100	2127	
66134	345	
33863	89	
17136	4048	
29396	4605	
48906	2888	
41108	75	
92950	3350	
35287	4684	
52312	3509	
55779	506	
22166	2754	
62250	2135	
67594	153	
33482	4232	
48239	3597	
77290	3289	
27738	4023	
75529	2354	
71112	4719	
98812	2784	
88916	675	
82085	558	
70240	908	
51372	1836	
59606	2698	
51739	4859	
51441	259	
67901	2604	
82704	4389	
36578	3902	
86689	1286	
79665	1550	
92361	3435	
55640	905	
9637	628	
74034	2826	
67401	4213	
44703	800	
87915	1202	
64443	580	
70004	1385	
33662	1256	
6074	3021	
9119	2713	
52107	3716	
64587	744	
71673	4609	
76768	689	
57524	1860	
4107	3911	
4726	1743	
94619	2924	
6593	4772	
61899	3856	
7841	1741	
60976	1796	
90796	684	
91163	3920	
67660	3090	
87887	705	
33182	3772	
24489	1347	
247	3020	
84260	3207	
10979	367	
39271	2430	
12780	724	
88586	1039	
97141	3901	
93098	1659	
1556	3263	
75614	75	
9411	3912	
32060	3326	
1013	2516	
88388	1196	
1316	3469	
84836	619	
64730	1680	
92718	2725	
33470	202	
78225	4955	
51478	4894	
5393	1577	
1155	4071	
20334	1417	
24216	2517	
72752	3352	
68513	228	
57937	433	
35797	2068	
94352	4789	
63234	3312	
52923	133	
34078	2053	
11997	2963	
70200	2377	
51237	3232	
31406	157	
59189	4916	
98744	476	
14225	4175	
43491	51	
12202	4605	
87766	426	
71740	437	
21872	4348	
53852	2476	
96686	2878	
54962	3509	
22750	1655	
87482	1228	
69417	3554	
88721	3865	
86288	1613	
3857	2270	
67969	4287	
89255	2318	
6752	2501	
68479	286	
46870	4247	
95325	1696	
64197	327	
81846	2827	
3075	3568	
87058	4811	
52765	1220	
82156	1003	
83866	1294	
34021	1094	
97947	229	
21472	487	
5596	3810	
45743	339	
52464	1981	
4400	2226	
26543	3818	
88299	4187	
42419	4956	
18868	2651	
81014	2895	
62491	450	
68376	4538	
97449	1466	
84319	3633	
48181	4347	
43916	796	
67103	4374	
43754	2864	
50665	2753	
8335	1194	
18308	2707	
99516	3284	
41582	260	
97125	286	
96793	3294	
67211	1480	
19076	991	
95215	2066	
56059	2123	
90646	3061	
208	1033	
5773	1855	
31454	1286	
15951	4125	
97435	1328	
53119	1734	
41352	2917	
69152	1587	
16545	3035	
30465	4303	
44342	3138	
94329	4196	
40435	2882	
59110	2787	
39337	3673	
76974	4770	
59149	311	
52875	3313	
75469	4628	
53730	2647	
76271	3251	
48556	3663	
43325	4740	
35607	1142	
29633	2210	
21819	3794	
28354	2742	
91810	2541	
78559	1061	
7513	1629	
23599	1816	
31861	3854	
83903	4186	
40916	2205	
46891	2125	
25733	1925	
34546	2449	
47946	3943	
72833	699	
96522	1808	
7499	4197	
71753	4919	
74612	2675	
89391	2962	
39983	1972	
76672	3963	
53952	872	
24084	1885	
7670	2462	
91561	2359	
29388	2490	
7679	3302	
44630	995	
2253	4170	
12925	4898	
25642	2755	
94906	1941	
64578	2296	
93099	1063	
92662	2176	
72366	3683	
38871	794	
95703	3467	
80289	2648	
10470	4425	
29777	2580	
8919	1412	
87144	63	
13352	2983	
43920	4919	
72548	1357	
48028	3080	
61541	1446	
58484	2173	
1316	3169	
65068	2796	
61886	2130	
35549	2597	
48190	839	
86599	2835	
18914	1996	
52147	3693	
82608	587	
29677	539	
79953	3065	
4432	3286	
88806	1928	
46777	3446	
71632	590	
53467	234	
18608	4203	
56677	412	
3059	6	
76148	2334	
61001	1431	
8874	1425	
45016	3237	
55567	1995	
75198	3220	
84256	2118	
50198	2745	
22537	637	
93808	861	
82306	3738	
84928	1000	
87449	1832	
73473	4352	
28106	4577	
16452	4778	
30463	2710	
50091	951	
6704	4085	
85524	3890	
5592	2422	
74314	29	
7528	3447	
35322	2077	
56865	1834	
74325	2881	
60012	2780	
73593	4336	
8063	4248	
70174	2925	
79217	1160	
86341	4202	
59055	4585	
75731	2668	
9344	430	
1436	661	
63627	972	
1140	4914	
92611	2073	
41895	2142	
61105	4323	
56243	4848	
12454	2611	
53557	4631	
38829	4198	
54682	658	
30930	2598	
87876	2784	
64930	2546	
2491	4847	
89802	714	
29053	1749	
30573	177	
51871	224	
81948	625	
1675	2354	
63274	1740	
334	811	
42576	2908	
88790	4599	
59370	461	
60275	2450	
1359	2361	
19673	4010	
43417	4647	
3095	169	
76083	2793	
83238	2528	
42475	464	
76132	4517	
78884	3560	
23476	2693	
97854	303	
87867	4682	
26726	783	
96038	3253	
67233	1571	
